#{"t_start": 1776068034.2659597, "env_id": "None"}
r,l,t
-5.0,18,4242.891691
13.0,18,4242.906136
-8.7,18,4242.918238
12.05,18,4242.927305
13.45,18,4242.936748
13.25,18,4242.947055
2.5,18,4242.951002
-8.05,18,4242.966679
1.6,18,4242.978419
13.3,18,4242.988727
-8.55,18,4242.999478
-7.65,18,4243.011107
12.7,18,4243.057064
12.15,18,4243.070026
-7.95,18,4243.078031
-6.3,18,4243.090377
-7.5,18,4243.100425
-8.6,18,4243.113832
-7.9,18,4243.124325
1.85,18,4243.136782
2.2,18,4243.140925
-7.65,18,4243.157158
-8.8,18,4243.167197
12.5,18,4243.178136
13.95,18,4243.183254
-8.25,18,4243.198752
-9.15,18,4243.232661
12.25,18,4243.246956
-8.35,18,4243.257108
-7.9,18,4243.265817
-8.5,18,4243.278489
12.35,18,4243.288242
-8.45,18,4243.300301
12.85,18,4243.308726
13.35,18,4243.317803
-8.25,18,4243.32855
1.85,18,4243.338301
13.1,18,4243.34806
14.8,18,4243.357079
-6.4,18,4243.367637
-8.6,18,4243.407178
12.55,18,4243.418141
-7.55,18,4243.429731
14.0,18,4243.439888
-7.65,18,4243.447886
-8.6,18,4243.457989
-7.5,18,4243.468902
12.05,18,4243.474391
12.2,18,4243.487351
12.55,18,4243.492215
15.45,18,4243.508481
14.55,18,4243.519109
12.1,18,4243.528006
3.8,18,4243.536983
11.85,18,4243.575029
12.65,18,4243.584644
3.65,18,4243.593368
-8.05,18,4243.603502
13.2,18,4243.611669
11.65,18,4243.626874
-7.55,18,4243.633305
13.55,18,4243.642894
-8.4,18,4243.651855
-8.45,18,4243.663113
12.25,18,4243.672112
11.8,18,4243.672112
-7.9,18,4243.692097
12.9,18,4243.70061
12.05,18,4243.709655
-8.45,18,4243.751003
12.65,18,4243.759787
14.35,18,4243.772609
-8.05,18,4243.777243
14.15,18,4243.793078
-8.5,18,4243.80447
2.85,18,4243.815717
-8.3,18,4243.824825
11.55,18,4243.835821
-9.4,18,4243.847243
2.9,18,4243.856004
-8.15,18,4243.866059
-8.1,18,4243.875721
-8.25,18,4243.88452
-8.1,18,4243.920483
-9.15,18,4243.926489
12.05,18,4243.938612
13.9,18,4243.938612
13.1,18,4243.962364
-7.15,18,4243.971209
16.15,18,4243.981824
-8.6,18,4243.991473
-9.0,18,4244.003484
-8.8,18,4244.014318
-7.9,18,4244.023644
-8.6,18,4244.035678
12.65,18,4244.047847
12.85,18,4244.05662
1.9,18,4244.090279
1.9,18,4244.100291
-8.25,18,4244.110445
1.95,18,4244.116607
15.25,18,4244.130699
2.55,18,4244.1403
2.5,18,4244.149893
15.0,18,4244.160668
3.9,18,4244.169202
11.75,18,4244.176781
-8.65,18,4244.186318
-8.7,18,4244.195302
11.85,18,4244.207451
15.0,18,4244.216985
12.25,18,4244.255887
13.0,18,4244.265438
14.15,18,4244.274638
13.2,18,4244.285928
14.65,18,4244.296673
-8.9,18,4244.305869
-9.05,18,4244.316109
-8.3,18,4244.32558
12.55,18,4244.334789
11.95,18,4244.344748
12.2,18,4244.356932
-7.85,18,4244.367074
14.8,18,4244.377785
-8.2,18,4244.38929
-8.3,18,4244.423671
0.95,18,4244.431485
12.2,18,4244.444401
2.1,18,4244.453922
12.1,18,4244.463957
13.2,18,4244.474154
4.0,18,4244.484166
-8.35,18,4244.495462
12.25,18,4244.506293
-8.45,18,4244.516738
14.55,18,4244.527182
-8.25,18,4244.537597
-7.85,18,4244.54895
12.55,18,4244.557568
13.05,18,4244.566181
12.8,18,4244.606682
12.8,18,4244.617969
-8.0,18,4244.623474
12.2,18,4244.636741
12.4,18,4244.649835
12.6,18,4244.660371
-8.1,18,4244.670685
-7.4,18,4244.680636
13.6,18,4244.690173
-8.35,18,4244.701493
12.45,18,4244.709949
14.0,18,4244.718572
14.0,18,4244.726657
-8.4,18,4244.737803
12.15,18,4244.780126
13.75,18,4244.789182
-9.05,18,4244.799385
-7.9,18,4244.810706
-9.1,18,4244.817511
-8.55,18,4244.830804
-8.65,18,4244.839482
13.6,18,4244.85105
-8.2,18,4244.861683
-6.45,18,4244.872091
12.95,18,4244.883178
12.8,18,4244.890178
12.0,18,4244.904421
12.9,18,4244.916125
14.85,18,4244.956362
-8.9,18,4244.966419
12.65,18,4244.975126
-7.65,18,4244.98674
-8.9,18,4244.996189
13.45,18,4245.00741
13.5,18,4245.017534
15.4,18,4245.027613
-9.0,18,4245.035701
-7.6,18,4245.049835
12.2,18,4245.053835
13.75,18,4245.110625
13.45,18,4245.119632
-8.75,18,4245.130969
1.85,18,4245.156885
-8.6,18,4245.172628
13.6,18,4245.19121
-7.15,18,4245.203091
16.1,18,4245.213454
-8.55,18,4245.215456
13.15,18,4245.229326
16.25,18,4245.238122
14.45,18,4245.250114
11.85,18,4245.259018
-8.25,18,4245.26695
-8.55,18,4245.277871
-8.0,18,4245.287202
14.25,18,4245.290203
-8.6,18,4245.305495
12.15,18,4245.344012
14.15,18,4245.352021
-8.25,18,4245.361023
-7.2,18,4245.36607
12.6,18,4245.379516
14.95,18,4245.389169
12.95,18,4245.397356
16.9,18,4245.405365
14.05,18,4245.412982
13.25,18,4245.423049
-7.45,18,4245.423616
-8.4,18,4245.441342
13.95,18,4245.451246
1.7,18,4245.460096
12.05,18,4245.499243
-8.8,18,4245.511258
-8.6,18,4245.522305
-8.9,18,4245.532909
-7.3,18,4245.541195
12.95,18,4245.548979
1.5,18,4245.55688
13.15,18,4245.564655
-7.45,18,4245.575205
-8.85,18,4245.5837
-6.55,18,4245.59332
13.05,18,4245.601439
-7.65,18,4245.6114
2.35,18,4245.623457
1.9,18,4245.659207
12.45,18,4245.669643
2.45,18,4245.677956
12.5,18,4245.687687
12.7,18,4245.697895
12.0,18,4245.704457
13.1,18,4245.715406
-8.8,18,4245.724505
-7.8,18,4245.749029
-8.85,18,4245.769037
-9.45,18,4245.778804
12.25,18,4245.790135
-8.9,18,4245.793135
11.95,18,4245.809325
16.0,18,4245.850703
-8.7,18,4245.857959
14.5,18,4245.869692
13.0,18,4245.877149
12.6,18,4245.886796
-8.55,18,4245.890152
-9.05,18,4245.907678
-8.1,18,4245.91723
-7.5,18,4245.926457
-8.6,18,4245.934516
-8.3,18,4245.943352
15.35,18,4245.944698
-7.6,18,4245.961309
12.4,18,4245.962952
15.2,18,4246.005191
-8.55,18,4246.02198
12.55,18,4246.031956
11.95,18,4246.042123
2.65,18,4246.052757
1.55,18,4246.06199
14.35,18,4246.072252
11.9,18,4246.081681
-8.8,18,4246.092636
-8.55,18,4246.104606
13.85,18,4246.115822
1.9,18,4246.126811
13.0,18,4246.136814
-9.25,18,4246.146093
-9.0,18,4246.155715
13.7,18,4246.180979
13.3,18,4246.199064
-8.05,18,4246.208577
-8.5,18,4246.219413
14.5,18,4246.229411
12.25,18,4246.229411
1.95,18,4246.250045
11.65,18,4246.260858
11.95,18,4246.271347
-8.3,18,4246.28162
11.6,18,4246.291053
-8.7,18,4246.299529
1.8,18,4246.309563
13.15,18,4246.314484
-8.4,18,4246.355265
-8.15,18,4246.362493
13.3,18,4246.373461
12.45,18,4246.382808
-7.2,18,4246.393159
15.45,18,4246.403188
-6.65,18,4246.412233
-7.95,18,4246.418549
13.1,18,4246.43365
12.4,18,4246.435629
-9.6,18,4246.451851
-8.25,18,4246.453739
12.8,18,4246.469267
-8.0,18,4246.472107
-8.5,18,4246.517435
12.05,18,4246.528336
13.35,18,4246.53958
-7.65,18,4246.5509
14.25,18,4246.559905
-8.7,18,4246.569906
-7.75,18,4246.574908
12.8,18,4246.590162
13.4,18,4246.593123
13.9,18,4246.609085
11.6,18,4246.620331
12.85,18,4246.629336
2.75,18,4246.641927
1.7,18,4246.653939
-8.3,18,4246.68975
14.55,18,4246.699761
12.35,18,4246.708261
4.0,18,4246.712411
14.15,18,4246.728099
2.9,18,4246.73451
-8.15,18,4246.749688
-7.65,18,4246.760697
-9.15,18,4246.771327
-9.15,18,4246.776999
12.25,18,4246.789446
12.3,18,4246.798862
13.35,18,4246.808096
-7.4,18,4246.812805
-8.2,18,4246.829483
11.75,18,4246.864576
13.25,18,4246.874615
13.2,18,4246.890478
1.9,18,4246.900501
1.9,18,4246.909658
-8.1,18,4246.921387
11.9,18,4246.926387
12.05,18,4246.941761
-8.4,18,4246.952457
12.15,18,4246.962776
2.1,18,4246.970524
13.45,18,4246.978566
12.7,18,4246.98111
3.4,18,4246.998213
13.0,18,4247.034876
-8.85,18,4247.046369
-8.85,18,4247.056733
13.2,18,4247.067594
13.15,18,4247.078072
12.9,18,4247.091538
12.9,18,4247.096107
-8.65,18,4247.111255
12.0,18,4247.118289
11.9,18,4247.132434
-7.4,18,4247.142293
-8.6,18,4247.150772
-8.25,18,4247.161695
12.6,18,4247.172944
2.15,18,4247.21268
13.75,18,4247.220688
-8.05,18,4247.22954
3.5,18,4247.239933
14.75,18,4247.248057
12.5,18,4247.257978
4.0,18,4247.269047
12.15,18,4247.277144
-8.05,18,4247.287437
13.45,18,4247.296748
15.5,18,4247.305444
-8.95,18,4247.314334
13.65,18,4247.320383
12.5,18,4247.331737
13.6,18,4247.370977
-6.7,18,4247.378461
13.05,18,4247.389394
-7.45,18,4247.400157
-7.45,18,4247.410324
14.1,18,4247.421278
15.1,18,4247.429028
-7.2,18,4247.438731
2.2,18,4247.448004
-7.2,18,4247.458001
-8.8,18,4247.465753
-7.6,18,4247.465753
13.05,18,4247.485075
-8.4,18,4247.485075
1.6,18,4247.534847
-7.25,18,4247.545685
15.0,18,4247.553502
-8.55,18,4247.561395
13.15,18,4247.571815
-8.2,18,4247.583493
-7.45,18,4247.593424
-9.15,18,4247.602649
13.7,18,4247.611525
1.8,18,4247.62025
12.95,18,4247.628746
12.05,18,4247.629392
11.6,18,4247.64755
-8.25,18,4247.654438
11.85,18,4247.665827
-8.5,18,4247.710816
-7.15,18,4247.718828
-7.5,18,4247.73012
12.25,18,4247.739816
-9.05,18,4247.74958
12.35,18,4247.756445
12.05,18,4247.756445
13.6,18,4247.778144
1.8,18,4247.786787
12.5,18,4247.796129
-7.75,18,4247.807349
12.9,18,4247.815841
-8.6,18,4247.8243
13.2,18,4247.833323
-8.85,18,4247.871179
13.95,18,4247.88149
14.4,18,4247.892617
12.95,18,4247.903807
11.9,18,4247.920822
-7.65,18,4247.931857
13.55,18,4247.942642
14.15,18,4247.953215
13.15,18,4247.963888
11.8,18,4247.972775
-7.7,18,4247.982885
-8.4,18,4247.986885
-8.4,18,4248.00229
13.4,18,4248.014067
-8.7,18,4248.057785
12.5,18,4248.062708
2.75,18,4248.081879
-8.25,18,4248.08973
-8.2,18,4248.100322
12.35,18,4248.102069
11.6,18,4248.119601
-7.2,18,4248.126385
-7.55,18,4248.140272
1.8,18,4248.150306
13.6,18,4248.16269
14.25,18,4248.16269
2.05,18,4248.181622
3.95,18,4248.190343
-8.8,18,4248.217177
-8.65,18,4248.235326
-7.5,18,4248.241326
13.3,18,4248.254695
13.3,18,4248.263527
13.9,18,4248.276841
-8.65,18,4248.283957
13.95,18,4248.29406
14.75,18,4248.296026
-8.75,18,4248.314178
-8.75,18,4248.32603
12.25,18,4248.336409
-7.6,18,4248.338413
2.3,18,4248.356437
13.25,18,4248.363236
-8.5,18,4248.403206
13.3,18,4248.412608
-7.65,18,4248.417115
-8.55,18,4248.432755
12.0,18,4248.489629
-8.45,18,4248.497653
-9.0,18,4248.505308
-8.85,18,4248.514256
13.3,18,4248.522662
-8.25,18,4248.53147
13.3,18,4248.540566
14.25,18,4248.544475
-8.55,18,4248.560742
-8.85,18,4248.562652
13.95,18,4248.603652
12.95,18,4248.60506
12.9,18,4248.623366
14.55,18,4248.631375
12.2,18,4248.641517
13.95,18,4248.641517
-7.7,18,4248.65972
-8.05,18,4248.65972
-7.95,18,4248.681832
3.85,18,4248.683791
11.6,18,4248.703873
-8.25,18,4248.713225
2.25,18,4248.724009
-9.0,18,4248.73508
-7.2,18,4248.774296
-8.05,18,4248.781632
-8.6,18,4248.792912
12.15,18,4248.792912
13.35,18,4248.814941
-7.6,18,4248.823438
1.5,18,4248.832535
14.8,18,4248.840604
13.15,18,4248.849397
-8.4,18,4248.861466
-7.9,18,4248.873367
-9.4,18,4248.883946
-8.55,18,4248.894714
13.15,18,4248.901716
-8.6,18,4248.954017
12.45,18,4248.964398
12.05,18,4248.972777
13.4,18,4248.985784
2.55,18,4248.986784
-8.3,18,4249.003938
12.2,18,4249.004938
13.35,18,4249.026281
12.75,18,4249.039746
-8.05,18,4249.047254
13.65,18,4249.05953
14.0,18,4249.069912
16.4,18,4249.083788
-7.6,18,4249.103141
-7.65,18,4249.146048
12.0,18,4249.155059
11.9,18,4249.165071
-7.8,18,4249.170675
15.4,18,4249.186834
-9.0,18,4249.195053
-9.35,18,4249.205346
11.45,18,4249.215866
14.05,18,4249.227499
12.45,18,4249.237624
-9.35,18,4249.245573
12.05,18,4249.254645
13.55,18,4249.259644
13.0,18,4249.273733
-7.5,18,4249.281532
-8.75,18,4249.321987
12.25,18,4249.332258
-9.3,18,4249.340448
-8.3,18,4249.350772
-8.1,18,4249.35851
-7.45,18,4249.368772
-8.0,18,4249.380097
13.0,18,4249.390109
12.25,18,4249.40028
15.0,18,4249.407953
-8.45,18,4249.417231
-7.95,18,4249.417231
13.15,18,4249.435409
2.85,18,4249.447897
12.05,18,4249.471771
-8.0,18,4249.492237
12.2,18,4249.501971
-8.3,18,4249.514223
12.9,18,4249.523535
13.65,18,4249.532373
12.7,18,4249.532373
-9.15,18,4249.553506
-8.1,18,4249.564219
-8.65,18,4249.573988
13.8,18,4249.574794
-7.5,18,4249.592769
12.5,18,4249.596573
12.8,18,4249.611269
12.5,18,4249.649964
12.8,18,4249.657972
12.45,18,4249.669651
12.4,18,4249.680274
-7.8,18,4249.689632
-8.75,18,4249.699399
-7.95,18,4249.70797
12.05,18,4249.716658
-7.05,18,4249.726285
-8.6,18,4249.73624
-8.7,18,4249.73824
-6.6,18,4249.755934
12.2,18,4249.756734
12.95,18,4249.777689
12.0,18,4249.814766
12.2,18,4249.823776
1.3,18,4249.834787
12.75,18,4249.83526
-6.85,18,4249.855641
-8.75,18,4249.863616
12.5,18,4249.874878
-8.5,18,4249.877878
-8.15,18,4249.895264
-8.75,18,4249.895843
-8.5,18,4249.914117
-9.4,18,4249.92419
12.35,18,4249.933248
2.9,18,4249.943417
13.4,18,4249.956439
-8.35,18,4249.980731
12.05,18,4250.002417
-8.1,18,4250.0141
15.35,18,4250.025188
-7.7,18,4250.036983
14.8,18,4250.046996
-8.15,18,4250.058601
-7.8,18,4250.07016
-7.65,18,4250.07907
-7.5,18,4250.086162
13.6,18,4250.099046
-7.65,18,4250.110327
-7.6,18,4250.119606
12.85,18,4250.127316
14.15,18,4250.160798
13.2,18,4250.162529
-6.7,18,4250.180784
-8.65,18,4250.188793
12.4,18,4250.198995
14.0,18,4250.206134
13.9,18,4250.217125
12.65,18,4250.217125
12.95,18,4250.237176
12.0,18,4250.245184
-7.3,18,4250.255498
-7.95,18,4250.259499
-8.85,18,4250.273626
12.25,18,4250.277571
-8.65,18,4250.322518
-7.6,18,4250.332269
1.8,18,4250.340647
-8.1,18,4250.34442
12.3,18,4250.359663
12.85,18,4250.362591
12.1,18,4250.380553
13.15,18,4250.388479
-7.95,18,4250.397353
1.75,18,4250.408194
-7.55,18,4250.417147
-8.55,18,4250.426947
12.95,18,4250.435344
-9.25,18,4250.446104
-6.4,18,4250.483212
-8.9,18,4250.492964
3.1,18,4250.503489
1.85,18,4250.510864
1.8,18,4250.524271
-8.2,18,4250.534234
1.8,18,4250.544443
-7.6,18,4250.554583
14.65,18,4250.563905
-8.3,18,4250.573698
-8.1,18,4250.582647
2.3,18,4250.591435
14.45,18,4250.59985
12.55,18,4250.611209
-8.55,18,4250.655281
-8.35,18,4250.664533
-8.85,18,4250.675614
12.4,18,4250.677584
-8.75,18,4250.695198
-8.15,18,4250.695789
-7.7,18,4250.712059
13.9,18,4250.721594
-8.55,18,4250.730586
-9.2,18,4250.732157
1.5,18,4250.750322
12.35,18,4250.750322
13.2,18,4250.770403
-8.9,18,4250.780154
-8.2,18,4250.788655
-8.4,18,4250.826702
-8.55,18,4250.826702
12.3,18,4250.851063
-7.4,18,4250.855396
-8.05,18,4250.871482
13.85,18,4250.883504
12.25,18,4250.894997
-8.25,18,4250.906926
13.15,18,4250.914009
14.0,18,4250.918043
12.5,18,4250.932232
11.9,18,4250.93833
14.25,18,4250.952472
-7.4,18,4250.964087
2.8,18,4250.998429
-8.15,18,4251.009445
12.25,18,4251.02
13.65,18,4251.023004
1.1,18,4251.041083
-6.35,18,4251.050637
12.05,18,4251.062087
12.1,18,4251.073336
14.25,18,4251.083615
-8.9,18,4251.093626
12.15,18,4251.103645
-9.15,18,4251.109868
2.2,18,4251.123154
2.05,18,4251.132054
2.5,18,4251.16684
12.0,18,4251.168519
12.6,18,4251.185801
1.9,18,4251.19635
14.0,18,4251.207561
14.3,18,4251.213887
-8.75,18,4251.229116
-8.8,18,4251.237125
-8.1,18,4251.246937
-7.9,18,4251.246937
14.7,18,4251.264549
14.1,18,4251.266464
11.95,18,4251.283837
-8.9,18,4251.299587
-8.6,18,4251.340122
13.1,18,4251.352819
12.0,18,4251.356453
-7.15,18,4251.371867
12.0,18,4251.382672
13.2,18,4251.392572
2.0,18,4251.396477
3.9,18,4251.41517
-9.15,18,4251.424505
-7.95,18,4251.432719
-8.95,18,4251.44217
2.8,18,4251.44717
12.1,18,4251.465469
13.2,18,4251.471725
12.9,18,4251.488631
-8.55,18,4251.520829
-7.2,18,4251.530429
-7.45,18,4251.539696
-8.0,18,4251.548476
-8.65,18,4251.557325
-6.25,18,4251.562324
2.1,18,4251.576551
16.3,18,4251.586441
13.0,18,4251.597171
11.65,18,4251.598722
-6.7,18,4251.617084
-8.7,18,4251.619096
-8.05,18,4251.635908
13.6,18,4251.644974
-8.6,18,4251.671438
12.3,18,4251.69459
2.0,18,4251.704925
13.55,18,4251.711613
-6.8,18,4251.722939
-8.85,18,4251.735279
13.65,18,4251.746666
12.9,18,4251.757787
12.0,18,4251.769617
-7.75,18,4251.780516
12.75,18,4251.791571
12.15,18,4251.847249
12.4,18,4251.860349
11.95,18,4251.869165
14.25,18,4251.901837
-8.8,18,4251.917175
12.7,18,4251.926097
13.45,18,4251.935343
13.05,18,4251.943232
-8.1,18,4251.954403
2.7,18,4251.962382
13.0,18,4251.974469
12.05,18,4251.99235
-7.85,18,4252.000979
12.85,18,4252.009986
-8.6,18,4252.019866
2.3,18,4252.03017
-9.25,18,4252.039462
12.0,18,4252.079869
13.6,18,4252.089883
-8.95,18,4252.100701
-8.05,18,4252.111913
12.85,18,4252.119912
13.3,18,4252.130125
-8.25,18,4252.138094
11.85,18,4252.150244
-8.1,18,4252.160665
12.05,18,4252.170612
-9.1,18,4252.182459
1.7,18,4252.192596
-9.05,18,4252.200931
-8.1,18,4252.212084
2.7,18,4252.247131
13.0,18,4252.262961
12.85,18,4252.273812
1.7,18,4252.284149
-7.9,18,4252.295568
-8.7,18,4252.305893
12.5,18,4252.313783
1.7,18,4252.329039
12.7,18,4252.337837
15.0,18,4252.350121
14.15,18,4252.37448
13.45,18,4252.38544
1.95,18,4252.396635
-8.25,18,4252.398638
-7.4,18,4252.416984
12.15,18,4252.456557
-8.6,18,4252.468604
-8.1,18,4252.480298
-9.1,18,4252.485542
12.0,18,4252.498537
-8.5,18,4252.501538
2.8,18,4252.517908
-5.3,18,4252.526163
12.65,18,4252.535185
-8.1,18,4252.544108
1.8,18,4252.55412
12.6,18,4252.565258
13.1,18,4252.570413
-8.6,18,4252.584911
13.55,18,4252.619829
12.4,18,4252.62984
13.05,18,4252.63924
-8.35,18,4252.648165
13.35,18,4252.659194
12.6,18,4252.669464
-8.0,18,4252.677396
12.2,18,4252.688492
3.1,18,4252.704851
11.3,18,4252.711869
-8.55,18,4252.720876
12.9,18,4252.729822
13.85,18,4252.739248
12.5,18,4252.747841
-9.5,18,4252.780444
-6.4,18,4252.780444
-8.75,18,4252.804659
-7.55,18,4252.804659
2.4,18,4252.822825
-8.55,18,4252.822825
12.55,18,4252.844094
2.45,18,4252.847095
-7.5,18,4252.862222
-7.35,18,4252.872482
14.25,18,4252.880968
-7.7,18,4252.88946
13.1,18,4252.898757
13.1,18,4252.909003
2.5,18,4252.946274
-8.4,18,4252.950135
-8.55,18,4252.967384
-8.35,18,4252.975924
12.25,18,4252.985637
12.75,18,4252.98704
1.1,18,4253.006675
12.9,18,4253.01669
-8.4,18,4253.026891
2.2,18,4253.037933
12.95,18,4253.051405
13.45,18,4253.063217
15.25,18,4253.074013
1.9,18,4253.085927
15.65,18,4253.089573
-8.6,18,4253.132189
14.5,18,4253.141958
13.9,18,4253.149956
11.5,18,4253.163286
-8.65,18,4253.173819
13.55,18,4253.184567
14.6,18,4253.186464
12.5,18,4253.204655
14.5,18,4253.204655
13.45,18,4253.226044
12.1,18,4253.233819
-6.45,18,4253.245096
2.9,18,4253.247048
-8.7,18,4253.262007
-8.55,18,4253.298927
-8.5,18,4253.308105
12.05,18,4253.317111
-9.05,18,4253.328278
11.9,18,4253.338608
12.6,18,4253.349319
-8.15,18,4253.360311
3.05,18,4253.362204
-7.3,18,4253.3795
-8.15,18,4253.387692
-9.0,18,4253.395556
13.15,18,4253.406089
-8.8,18,4253.416871
12.25,18,4253.419931
-7.7,18,4253.463155
12.15,18,4253.471164
-8.65,18,4253.482606
-8.65,18,4253.492374
-7.85,18,4253.501534
-8.8,18,4253.510402
13.0,18,4253.519943
-8.45,18,4253.519943
12.2,18,4253.543082
12.35,18,4253.544088
14.9,18,4253.562223
13.2,18,4253.572154
12.4,18,4253.582478
12.15,18,4253.606308
14.8,18,4253.643939
14.2,18,4253.643939
11.95,18,4253.662155
15.4,18,4253.670713
3.85,18,4253.681999
1.75,18,4253.68337
12.35,18,4253.698734
-8.35,18,4253.707351
-7.8,18,4253.718979
-8.1,18,4253.726765
12.75,18,4253.736412
12.15,18,4253.745403
-9.25,18,4253.755242
-8.95,18,4253.762216
-7.45,18,4253.799924
-7.55,18,4253.809676
12.55,18,4253.822323
12.15,18,4253.830717
13.25,18,4253.840586
13.35,18,4253.851053
13.25,18,4253.861147
-8.55,18,4253.878113
-7.05,18,4253.883112
12.2,18,4253.896754
2.3,18,4253.901706
-8.35,18,4253.917722
13.45,18,4253.925395
-8.4,18,4253.936797
-7.05,18,4253.947936
12.05,18,4253.98903
12.25,18,4253.997782
2.15,18,4254.009072
-8.55,18,4254.019742
12.7,18,4254.029986
15.95,18,4254.040397
13.25,18,4254.053145
-8.25,18,4254.063097
3.4,18,4254.073768
-8.25,18,4254.079345
-8.35,18,4254.100008
12.15,18,4254.111667
-9.3,18,4254.119667
12.15,18,4254.119667
-8.35,18,4254.174954
14.0,18,4254.184443
13.6,18,4254.194665
12.45,18,4254.20067
13.6,18,4254.212591
13.3,18,4254.220205
12.95,18,4254.234989
13.8,18,4254.234989
-8.65,18,4254.253175
14.4,18,4254.261296
12.15,18,4254.27105
14.05,18,4254.281409
12.05,18,4254.291605
-8.9,18,4254.299899
2.1,18,4254.331978
-8.9,18,4254.349555
-8.3,18,4254.357166
12.2,18,4254.370431
-9.05,18,4254.380476
12.55,18,4254.380476
3.05,18,4254.401664
-8.4,18,4254.412357
-9.0,18,4254.42284
-8.55,18,4254.430663
12.95,18,4254.442668
-8.6,18,4254.450417
12.15,18,4254.461401
-7.5,18,4254.467334
12.0,18,4254.506495
-8.3,18,4254.507488
-7.75,18,4254.525875
12.9,18,4254.534016
-8.45,18,4254.543999
3.5,18,4254.556092
-8.6,18,4254.566482
1.85,18,4254.5765
12.05,18,4254.590346
-6.95,18,4254.598356
12.15,18,4254.609384
12.05,18,4254.61039
13.1,18,4254.629317
1.75,18,4254.640044
13.45,18,4254.649642
-8.3,18,4254.690806
-8.85,18,4254.69482
2.85,18,4254.711523
-9.0,18,4254.720296
-6.45,18,4254.73193
14.35,18,4254.73193
-8.55,18,4254.749946
-7.85,18,4254.760169
2.15,18,4254.768688
13.4,18,4254.778893
-8.45,18,4254.787833
15.6,18,4254.797511
14.65,18,4254.8067
13.15,18,4254.810624
13.0,18,4254.854918
14.85,18,4254.864719
-8.45,18,4254.874707
-7.7,18,4254.884746
-8.45,18,4254.894345
-8.25,18,4254.902533
-7.6,18,4254.907536
-8.35,18,4254.91968
1.85,18,4254.925748
15.0,18,4254.937866
-8.7,18,4254.948308
-7.6,18,4254.957845
-8.5,18,4254.968082
-7.45,18,4254.97844
12.95,18,4255.010683
12.9,18,4255.026405
12.8,18,4255.037643
13.05,18,4255.049432
-8.55,18,4255.059394
15.0,18,4255.069212
-8.35,18,4255.07718
-6.4,18,4255.07718
-8.5,18,4255.101374
-8.3,18,4255.113691
-7.1,18,4255.12403
-8.1,18,4255.134454
12.45,18,4255.143808
13.15,18,4255.153031
15.9,18,4255.190091
14.15,18,4255.200103
14.2,18,4255.210004
-7.45,18,4255.219473
13.45,18,4255.229889
1.95,18,4255.283204
-8.6,18,4255.294382
12.0,18,4255.303926
-8.95,18,4255.313638
1.7,18,4255.32562
13.2,18,4255.335184
-8.3,18,4255.34431
12.35,18,4255.355902
13.1,18,4255.366251
-8.85,18,4255.403157
1.8,18,4255.404518
1.85,18,4255.422684
-8.9,18,4255.430226
-8.6,18,4255.440833
1.85,18,4255.452808
2.55,18,4255.461656
12.15,18,4255.4723
13.95,18,4255.482299
12.1,18,4255.489066
14.0,18,4255.495084
12.8,18,4255.510632
14.2,18,4255.521065
13.2,18,4255.531737
13.85,18,4255.531737
12.1,18,4255.579827
12.0,18,4255.588578
12.0,18,4255.608449
-7.95,18,4255.625802
-9.0,18,4255.638244
-8.5,18,4255.647253
12.55,18,4255.658477
15.8,18,4255.667502
12.0,18,4255.678097
11.65,18,4255.687677
13.15,18,4255.69645
12.95,18,4255.70445
-8.15,18,4255.707453
-7.2,18,4255.724587
13.65,18,4255.766
12.3,18,4255.776629
13.8,18,4255.785626
12.7,18,4255.79228
-7.55,18,4255.79228
1.65,18,4255.813529
12.5,18,4255.821013
-9.05,18,4255.831631
12.05,18,4255.83986
14.95,18,4255.851269
-7.95,18,4255.860495
2.8,18,4255.870402
2.85,18,4255.879259
12.2,18,4255.887272
-7.6,18,4255.923571
-8.75,18,4255.934033
-8.55,18,4255.943928
13.05,18,4255.956022
12.0,18,4255.967604
-7.35,18,4255.977411
13.25,18,4255.986542
-7.75,18,4255.996772
13.2,18,4256.006842
-7.5,18,4256.015532
-8.5,18,4256.027902
-8.45,18,4256.038519
-8.25,18,4256.05291
12.35,18,4256.062548
-8.7,18,4256.098766
13.25,18,4256.103449
13.15,18,4256.118857
13.05,18,4256.121578
13.05,18,4256.137657
12.95,18,4256.149234
12.15,18,4256.159905
-8.0,18,4256.161905
-8.75,18,4256.179129
-8.3,18,4256.180113
13.0,18,4256.198293
-7.55,18,4256.198293
2.75,18,4256.217463
13.05,18,4256.227565
-6.9,18,4256.234562
12.25,18,4256.274415
12.05,18,4256.285341
13.15,18,4256.295444
-8.95,18,4256.295444
-7.85,18,4256.315593
13.5,18,4256.323345
-9.05,18,4256.33504
-8.3,18,4256.342761
13.0,18,4256.349828
12.95,18,4256.349828
13.85,18,4256.374082
-7.75,18,4256.374082
12.2,18,4256.392227
12.55,18,4256.392227
12.75,18,4256.438853
13.35,18,4256.448864
2.05,18,4256.458069
11.9,18,4256.458908
15.25,18,4256.479603
11.8,18,4256.491823
11.75,18,4256.501193
-8.55,18,4256.513476
-8.0,18,4256.525663
15.95,18,4256.525663
12.1,18,4256.54902
-8.35,18,4256.558528
-8.95,18,4256.567815
-9.3,18,4256.578337
-8.45,18,4256.618482
11.8,18,4256.626012
13.85,18,4256.636325
