#{"t_start": 1776096173.95502, "env_id": "None"}
r,l,t
-8.55,18,1515.145443
12.25,18,1515.185906
-7.7,18,1515.258622
13.9,18,1515.307381
13.15,18,1515.355515
-8.4,18,1515.40199
-7.5,18,1515.612084
14.95,18,1515.643947
-9.15,18,1515.705161
-8.3,18,1515.752947
-8.7,18,1515.809643
-7.3,18,1515.849927
-8.7,18,1515.907489
-8.7,18,1515.947784
-9.0,18,1515.9952
-8.7,18,1516.042952
14.5,18,1516.087393
-9.1,18,1516.139553
13.35,18,1516.195806
-6.7,18,1516.248618
-8.55,18,1516.478286
-7.75,18,1516.510091
2.05,18,1516.557701
12.8,18,1516.621485
-8.0,18,1516.682614
-7.2,18,1516.735051
-9.05,18,1516.799196
-8.1,18,1516.858641
1.85,18,1516.913276
13.0,18,1516.956484
-6.5,18,1517.032746
-8.8,18,1517.081247
11.85,18,1517.141524
13.7,18,1517.205124
2.8,18,1517.442688
-8.2,18,1517.490593
12.4,18,1517.550598
-8.55,18,1517.60024
15.5,18,1517.648623
-8.25,18,1517.704789
-7.7,18,1517.751899
14.05,18,1517.826647
-8.85,18,1517.858933
-9.0,18,1517.9189
-8.15,18,1517.968012
-8.95,18,1518.027925
-8.15,18,1518.076596
-8.55,18,1518.132354
-6.3,18,1518.392174
-8.45,18,1518.439746
-8.45,18,1518.490729
13.2,18,1518.530654
-7.1,18,1518.578128
11.85,18,1518.627096
-8.45,18,1518.691714
-9.1,18,1518.735664
12.2,18,1518.784134
-8.6,18,1518.844736
-8.45,18,1518.876527
-7.7,18,1518.945232
12.15,18,1518.986095
15.0,18,1519.034589
-8.95,18,1519.092016
-7.75,18,1519.40958
-7.65,18,1519.449394
12.0,18,1519.497357
-7.95,18,1519.53147
-7.8,18,1519.579051
-7.75,18,1519.731025
-8.0,18,1519.765775
-8.9,18,1519.832775
13.5,18,1519.874914
-8.0,18,1519.93907
-8.25,18,1519.987589
-9.6,18,1520.051704
-8.3,18,1520.113277
13.35,18,1520.179994
-7.25,18,1520.479426
-8.7,18,1520.55476
-8.5,18,1520.618683
14.0,18,1520.669829
-5.8,18,1520.717944
-8.95,18,1520.767355
1.4,18,1520.815188
-8.95,18,1520.874849
-7.6,18,1520.922844
12.45,18,1520.983952
-7.5,18,1521.031861
14.4,18,1521.093018
-7.45,18,1521.159119
-8.15,18,1521.218264
13.95,18,1521.455382
13.3,18,1521.51884
-8.5,18,1521.564358
-7.7,18,1521.59775
-7.55,18,1521.646379
-8.05,18,1521.698119
-6.4,18,1521.753572
11.9,18,1521.801698
-9.05,18,1521.862611
-8.55,18,1521.911108
-7.1,18,1521.971319
-6.3,18,1522.021107
-8.6,18,1522.075078
-8.9,18,1522.131799
13.45,18,1522.567223
-9.5,18,1522.60922
13.2,18,1522.656885
3.75,18,1522.718044
14.2,18,1522.7656
-6.35,18,1522.814986
-8.3,18,1522.894177
1.8,18,1522.945392
-9.15,18,1523.009725
12.25,18,1523.057524
-8.9,18,1523.118418
11.9,18,1523.18375
-8.45,18,1523.276712
-7.65,18,1523.34489
-7.65,18,1523.401415
-8.3,18,1523.699888
13.5,18,1523.731803
-7.6,18,1523.797266
-9.2,18,1523.829389
-6.35,18,1523.894507
-9.45,18,1523.93669
-8.75,18,1523.969049
12.35,18,1524.030154
-8.85,18,1524.094747
-8.55,18,1524.155448
13.35,18,1524.215256
-8.55,18,1524.271785
13.65,18,1524.324136
-8.7,18,1524.369084
12.15,18,1524.60535
-8.05,18,1524.663588
-8.15,18,1524.700424
-6.75,18,1524.744041
-9.4,18,1524.803887
-8.55,18,1524.840928
12.1,18,1524.907328
-8.45,18,1524.945726
12.8,18,1525.020363
-7.25,18,1525.056363
-6.55,18,1525.140235
-8.35,18,1525.218667
-9.4,18,1525.311989
-8.25,18,1525.37508
-8.8,18,1525.623185
14.35,18,1525.654899
14.1,18,1525.719943
2.2,18,1525.751724
2.9,18,1525.807575
-9.6,18,1525.864264
-7.45,18,1525.945748
-8.9,18,1526.052719
-7.45,18,1526.118387
-8.5,18,1526.186352
-8.8,18,1526.245606
-8.7,18,1526.311845
-7.6,18,1526.367109
-7.6,18,1526.424873
-9.3,18,1526.709253
-8.8,18,1526.760471
-7.8,18,1526.814918
-6.8,18,1526.857793
-9.1,18,1526.918599
-8.1,18,1526.998481
11.95,18,1527.087685
-9.2,18,1527.140044
-7.75,18,1527.241694
-8.8,18,1527.348546
-8.2,18,1527.400708
-7.25,18,1527.462073
11.75,18,1527.517876
14.2,18,1527.578879
-9.35,18,1527.823007
-8.1,18,1527.870955
12.5,18,1527.93615
-8.65,18,1527.967794
-8.9,18,1528.037322
-8.75,18,1528.102724
-8.25,18,1528.172718
13.75,18,1528.229115
-8.7,18,1528.29505
3.3,18,1528.354633
-7.7,18,1528.405527
-8.9,18,1528.455449
12.45,18,1528.49809
-8.9,18,1528.545903
-8.75,18,1528.589343
13.2,18,1528.903894
-8.45,18,1528.932502
-9.05,18,1528.996392
-8.45,18,1529.041145
1.75,18,1529.105754
12.3,18,1529.168263
3.6,18,1529.211139
14.45,18,1529.284314
12.35,18,1529.395219
-9.1,18,1529.457541
-7.05,18,1529.548143
-9.1,18,1529.785781
12.8,18,1529.851456
-7.05,18,1529.963637
-8.8,18,1530.548008
-9.0,18,1530.620628
-9.15,18,1530.665219
-8.4,18,1530.718238
-8.2,18,1530.773366
-8.5,18,1530.845361
14.3,18,1530.894793
-7.4,18,1530.963336
-7.75,18,1531.036766
13.2,18,1531.083512
-9.05,18,1531.122943
-8.7,18,1531.174505
14.9,18,1531.215338
13.75,18,1531.275377
12.0,18,1531.505644
1.8,18,1531.538079
-8.85,18,1531.588755
-8.65,18,1531.650558
-8.75,18,1531.695427
13.1,18,1531.904082
-6.5,18,1532.019381
13.5,18,1532.098022
-9.4,18,1532.147794
-7.8,18,1532.20579
-8.85,18,1532.28762
-9.15,18,1532.404854
14.8,18,1532.471863
-6.55,18,1532.517585
14.1,18,1533.800732
-8.6,18,1533.881019
-7.7,18,1533.927769
-8.75,18,1533.996271
-6.75,18,1534.044727
-8.3,18,1534.111337
14.5,18,1534.184152
2.6,18,1534.262773
14.0,18,1534.379242
11.55,18,1534.487161
13.15,18,1534.705295
-8.65,18,1534.808097
-9.15,18,1534.88681
-7.05,18,1534.965759
-6.25,18,1535.022484
-9.0,18,1535.408571
13.3,18,1535.481657
2.9,18,1535.529429
15.05,18,1535.596119
-8.5,18,1535.66877
-8.05,18,1535.70969
2.0,18,1535.785646
12.75,18,1535.872567
-8.4,18,1535.925083
-7.4,18,1535.98432
12.9,18,1536.052933
12.55,18,1536.14755
-8.15,18,1536.20818
-8.75,18,1536.29897
-7.35,18,1536.584014
-8.85,18,1536.616346
12.25,18,1536.680359
-8.75,18,1536.725384
3.65,18,1536.778212
14.1,18,1536.847505
14.75,18,1536.908484
14.4,18,1536.974016
-8.7,18,1537.032471
-7.7,18,1538.111375
-8.4,18,1538.177746
15.9,18,1538.243013
-8.75,18,1538.290019
-8.25,18,1538.359635
-7.65,18,1538.904811
-8.2,18,1538.965339
13.0,18,1539.026108
-7.75,18,1539.105706
-6.65,18,1539.163961
-6.7,18,1539.36465
-8.25,18,1539.505519
-9.35,18,1539.668602
3.55,18,1539.807962
-8.55,18,1539.905774
-8.25,18,1539.97773
-8.8,18,1540.044432
12.5,18,1540.105823
-9.05,18,1540.18376
-8.2,18,1540.629809
-6.4,18,1540.674204
-8.85,18,1540.722683
-8.4,18,1540.786349
13.05,18,1540.836793
-7.75,18,1540.89483
-9.05,18,1540.947005
12.75,18,1541.034271
4.7,18,1541.232053
12.35,18,1541.506258
-7.6,18,1541.571241
4.55,18,1541.642778
-8.0,18,1541.718543
-8.35,18,1541.771159
-8.05,18,1542.155016
-8.5,18,1542.194174
-8.2,18,1542.242668
-7.85,18,1542.318918
-8.05,18,1542.358928
-9.0,18,1542.427963
-6.95,18,1542.477938
-9.35,18,1542.547046
13.7,18,1542.607846
13.6,18,1542.664742
-8.9,18,1542.715015
-8.15,18,1542.777287
-9.35,18,1542.836339
1.9,18,1542.885082
-9.25,18,1542.917348
-7.55,18,1543.155414
-8.85,18,1543.207455
-9.1,18,1543.248149
-7.7,18,1543.315129
-7.7,18,1543.365245
-7.2,18,1543.421398
-7.85,18,1543.46135
-7.85,18,1543.506696
-7.7,18,1543.567674
-8.6,18,1543.599539
3.4,18,1543.661119
-8.75,18,1543.709208
-9.25,18,1543.769821
2.6,18,1543.817782
-8.65,18,1544.216263
16.5,18,1544.250493
-8.55,18,1544.314821
-9.05,18,1544.363624
13.1,18,1544.419902
14.15,18,1544.473689
1.55,18,1544.505583
12.6,18,1544.580304
-8.8,18,1544.646173
-7.85,18,1544.722848
13.45,18,1544.796241
-7.8,18,1544.851802
-9.0,18,1544.91302
-7.95,18,1544.964535
13.0,18,1545.227796
-7.7,18,1545.275763
-8.15,18,1545.352818
12.3,18,1545.388674
-8.4,18,1545.436829
-8.2,18,1545.494937
-8.6,18,1545.543273
-8.45,18,1545.595589
12.35,18,1545.639319
2.55,18,1545.69385
-8.15,18,1545.73128
-9.25,18,1545.77975
-8.4,18,1545.839429
-6.5,18,1545.882046
-8.5,18,1546.120622
-8.35,18,1546.15941
12.2,18,1546.21535
3.1,18,1546.272051
13.25,18,1546.319504
-9.2,18,1546.381217
-8.55,18,1546.432188
-7.85,18,1546.49059
12.0,18,1546.539335
-7.65,18,1546.591286
12.9,18,1546.632168
-9.05,18,1546.68751
12.15,18,1546.725132
11.85,18,1546.774602
1.45,18,1546.817948
-9.65,18,1547.093888
-8.4,18,1547.151011
-8.2,18,1547.203611
2.1,18,1547.257673
-8.15,18,1547.312924
-6.2,18,1547.373297
-7.6,18,1547.413824
4.4,18,1547.473828
-8.45,18,1547.522516
-8.15,18,1547.578401
-7.6,18,1547.624009
-8.9,18,1547.656319
13.9,18,1547.722132
1.8,18,1547.8197
-8.7,18,1548.049702
-8.9,18,1548.091537
-5.8,18,1548.140125
12.35,18,1548.174997
3.9,18,1548.223467
11.45,18,1548.284595
11.75,18,1548.347465
-6.2,18,1548.393662
-7.65,18,1548.44213
12.4,18,1548.50266
11.85,18,1548.534536
13.05,18,1548.594929
-8.3,18,1548.627997
-8.4,18,1548.669325
-7.7,18,1548.906252
-6.65,18,1548.951094
12.25,18,1548.99917
-9.55,18,1549.051597
-8.4,18,1549.097039
-8.8,18,1549.171259
-6.5,18,1549.212254
-7.5,18,1549.27238
12.4,18,1549.32054
14.95,18,1549.381297
-6.25,18,1549.429426
-7.7,18,1549.492154
-8.0,18,1549.523877
-9.5,18,1549.601218
-8.6,18,1549.825598
-8.05,18,1549.865747
-7.75,18,1549.913722
-8.05,18,1549.973163
-8.6,18,1550.005241
13.05,18,1550.066253
-8.15,18,1550.116021
2.5,18,1550.175159
-8.25,18,1550.207092
-7.1,18,1550.266214
12.65,18,1550.312603
-8.15,18,1550.360688
2.7,18,1550.429588
13.9,18,1550.468605
-7.35,18,1550.695977
11.65,18,1550.760878
-7.35,18,1550.792934
-7.25,18,1550.854049
-9.45,18,1550.885826
1.6,18,1550.9462
-8.35,18,1550.979299
2.6,18,1551.027827
-7.75,18,1551.088369
-8.85,18,1551.136831
-8.8,18,1551.181297
-7.3,18,1551.229671
-7.4,18,1551.285818
-8.7,18,1551.334806
-8.6,18,1551.393126
-6.9,18,1551.61712
14.3,18,1551.687806
-8.6,18,1551.728109
15.5,18,1551.777996
-7.4,18,1551.835363
13.15,18,1551.873021
-8.5,18,1551.930747
-7.85,18,1551.96504
12.95,18,1552.013255
2.9,18,1552.069503
-9.3,18,1552.109839
14.8,18,1552.165986
-8.5,18,1552.202906
-8.15,18,1552.251424
-6.9,18,1552.532521
-9.45,18,1552.572521
-8.7,18,1552.630782
-8.8,18,1552.663503
-8.85,18,1552.711898
-8.35,18,1552.756921
1.9,18,1552.805379
-9.2,18,1552.857472
-7.8,18,1552.906419
-7.55,18,1552.954885
-8.35,18,1553.002423
2.55,18,1553.034077
-8.75,18,1553.090958
2.6,18,1553.131134
12.6,18,1553.418967
-7.6,18,1553.459858
-8.95,18,1553.508349
12.7,18,1553.556343
-8.75,18,1553.604811
-9.45,18,1553.65727
-7.6,18,1553.697109
-8.6,18,1553.745204
-8.45,18,1553.794684
12.45,18,1553.82695
-8.2,18,1553.994056
-7.35,18,1554.083318
-7.9,18,1554.140334
-8.3,18,1554.185373
-8.2,18,1554.422549
-7.85,18,1554.492489
13.3,18,1554.534161
12.6,18,1554.608701
-8.5,18,1554.657268
12.7,18,1554.702199
-8.3,18,1554.750486
-7.4,18,1554.809988
-7.85,18,1554.843473
-8.3,18,1554.898852
-6.95,18,1554.939123
13.3,18,1555.002344
-8.55,18,1555.057334
-9.4,18,1555.10571
-8.1,18,1555.1668
2.7,18,1555.404607
12.7,18,1555.467062
12.0,18,1555.501623
1.95,18,1555.566094
-8.6,18,1555.618752
-9.2,18,1555.687554
-9.5,18,1555.743719
-7.15,18,1555.804837
-8.5,18,1555.852594
12.9,18,1555.916105
13.05,18,1555.986177
2.95,18,1556.034899
16.45,18,1556.107633
-8.0,18,1556.159131
-8.5,18,1556.439019
13.15,18,1556.494979
-8.2,18,1556.527217
-8.2,18,1556.586374
12.45,18,1556.626794
13.2,18,1556.699418
12.95,18,1556.739828
2.65,18,1556.817176
13.55,18,1556.865652
-7.3,18,1556.926116
12.35,18,1556.98328
1.8,18,1557.03682
-9.05,18,1557.100382
-7.05,18,1557.144407
12.75,18,1557.450983
12.3,18,1557.495892
-7.5,18,1557.54416
-8.05,18,1557.594845
-9.1,18,1557.64324
-8.6,18,1557.716948
12.2,18,1557.766595
12.85,18,1557.826685
12.05,18,1557.891082
-7.75,18,1557.970029
12.0,18,1558.048858
-9.0,18,1558.134893
-7.1,18,1558.205875
1.7,18,1558.289057
14.8,18,1558.60207
14.05,18,1558.647214
1.85,18,1558.725971
12.1,18,1559.788159
12.5,18,1559.844059
12.75,18,1559.902513
-5.6,18,1559.957603
-8.9,18,1560.012149
-8.45,18,1560.213046
13.8,18,1560.408288
-9.3,18,1560.524477
-9.5,18,1560.575637
-7.65,18,1560.646764
14.0,18,1560.697882
-7.4,18,1560.970259
12.3,18,1561.002146
-9.0,18,1561.066144
13.65,18,1561.111201
-8.35,18,1561.143044
-8.6,18,1561.218141
13.45,18,1561.279216
15.15,18,1561.339339
-8.4,18,1561.412423
-8.4,18,1561.474842
-7.65,18,1561.541041
-8.35,18,1561.594854
2.5,18,1561.666504
-8.75,18,1561.708978
-9.1,18,1561.776285
-6.55,18,1562.163277
-6.75,18,1562.208331
-8.55,18,1562.242756
-7.9,18,1562.290404
13.55,18,1562.35005
12.1,18,1562.390345
12.4,18,1562.463233
-9.0,18,1562.497492
12.45,18,1562.569349
-7.65,18,1562.625385
-7.0,18,1562.685169
-9.3,18,1562.732856
-6.35,18,1562.808334
12.65,18,1562.849437
-9.1,18,1563.240816
-7.6,18,1563.314824
-7.9,18,1563.430845
12.0,18,1563.591089
-8.35,18,1563.658049
12.05,18,1563.708569
-6.2,18,1563.781255
-9.05,18,1563.830666
-8.6,18,1563.901523
-8.65,18,1563.95932
13.25,18,1564.015528
12.4,18,1564.068612
-9.1,18,1564.131911
-8.55,18,1564.169359
2.8,18,1564.436835
4.05,18,1564.483042
-9.35,18,1564.540936
-7.55,18,1564.592517
-7.65,18,1564.674042
-7.25,18,1564.874104
-9.2,18,1565.163882
-7.6,18,1565.563704
1.6,18,1565.684314
-8.85,18,1565.727498
-9.25,18,1565.780678
1.95,18,1565.835447
-7.4,18,1565.885303
-7.85,18,1565.940353
-8.85,18,1566.180482
1.7,18,1566.24005
2.75,18,1566.271924
-8.75,18,1566.332933
-9.1,18,1566.38662
-8.15,18,1566.449472
-8.95,18,1566.500841
-6.25,18,1566.547498
-7.05,18,1566.603616
-7.8,18,1566.635026
-9.3,18,1566.701061
-8.3,18,1566.745396
12.2,18,1566.799959
13.15,18,1566.840134
12.4,18,1566.888092
-6.65,18,1567.145053
13.5,18,1567.185314
-7.85,18,1567.217081
-8.2,18,1567.27685
2.65,18,1567.324819
12.6,18,1567.389499
11.9,18,1567.452936
-8.8,18,1567.515157
-7.85,18,1567.555549
14.45,18,1567.611776
-6.7,18,1567.650575
1.55,18,1567.706874
-6.15,18,1567.74355
-8.8,18,1567.807601
-9.15,18,1568.053639
-8.4,18,1568.096542
-8.1,18,1568.152313
-8.9,18,1568.19675
12.15,18,1568.265967
15.1,18,1568.298979
-7.7,18,1568.370785
-8.45,18,1568.426592
13.85,18,1568.49054
15.75,18,1568.540892
13.35,18,1568.592971
-7.35,18,1568.646441
13.6,18,1568.704117
-9.4,18,1568.751894
-8.45,18,1568.999697
-8.1,18,1569.066043
-6.65,18,1569.094321
-8.9,18,1569.163219
-8.8,18,1569.211701
-7.65,18,1569.265913
-8.4,18,1569.298835
-8.1,18,1569.371037
-7.75,18,1569.410455
-8.85,18,1569.458481
-8.5,18,1569.518804
-9.1,18,1569.564391
-9.1,18,1569.633751
-9.45,18,1569.681504
12.55,18,1569.932163
-8.25,18,1569.973578
-9.3,18,1570.005876
-6.6,18,1570.061843
-5.5,18,1570.101715
-8.55,18,1570.169454
-8.1,18,1570.228352
-9.25,18,1570.281793
-9.35,18,1570.320082
3.25,18,1570.392386
-8.05,18,1570.441945
-8.5,18,1570.50205
-7.65,18,1570.552704
4.4,18,1570.611311
-7.05,18,1570.837532
13.15,18,1570.8771
-8.9,18,1570.944908
13.8,18,1570.972845
-6.45,18,1571.035906
-7.55,18,1571.08004
11.85,18,1571.127598
12.55,18,1571.17635
-9.25,18,1571.246358
-6.0,18,1571.296645
14.55,18,1571.345168
-8.7,18,1571.405937
2.4,18,1571.456149
-7.7,18,1571.545171
-8.9,18,1571.63586
-9.35,18,1572.065443
2.95,18,1572.11749
-6.95,18,1572.172519
12.8,18,1572.230708
2.9,18,1572.281652
-8.6,18,1572.347638
-7.85,18,1572.441386
-6.95,18,1572.493398
14.75,18,1572.554411
-8.3,18,1572.599982
-9.1,18,1572.662492
-7.75,18,1572.722117
-8.45,18,1572.794348
15.05,18,1572.860643
-8.45,18,1573.198373
-7.2,18,1573.257565
-9.0,18,1573.315492
-9.1,18,1573.415487
-7.65,18,1573.505252
-8.2,18,1573.582299
13.55,18,1573.652077
-7.9,18,1573.700217
-7.85,18,1573.766094
-8.45,18,1573.817214
-7.55,18,1573.940009
12.0,18,1574.024395
17.05,18,1574.072721
-8.3,18,1574.143133
13.45,18,1574.490561
-8.25,18,1574.538675
-7.65,18,1574.60024
-6.8,18,1574.646056
11.95,18,1574.70409
2.65,18,1574.746703
3.15,18,1574.796593
-8.45,18,1574.842427
-7.75,18,1574.889635
-8.6,18,1574.938067
-9.05,18,1574.993552
-8.1,18,1575.042332
-8.65,18,1575.076313
12.75,18,1575.142142
15.7,18,1575.685143
14.2,18,1575.735416
-9.6,18,1575.784831
-7.6,18,1575.850744
-8.65,18,1575.899883
-7.9,18,1575.960363
-7.85,18,1576.008211
-8.45,18,1576.05039
13.8,18,1576.109103
11.65,18,1576.150108
-8.3,18,1576.217013
-8.8,18,1576.266463
13.05,18,1576.324206
12.25,18,1576.373236
11.6,18,1576.437503
-7.4,18,1576.708683
-6.85,18,1576.76738
-8.25,18,1576.817245
14.9,18,1576.891625
-9.55,18,1576.941248
-7.0,18,1576.995339
-8.7,18,1577.044135
3.15,18,1577.093391
-7.75,18,1577.143183
-8.55,18,1577.197666
-7.25,18,1577.249536
-9.35,18,1577.29061
-5.5,18,1577.365914
3.7,18,1577.414827
13.95,18,1577.672536
14.25,18,1577.716313
-7.9,18,1577.771548
12.7,18,1577.824066
-7.65,18,1577.878568
12.35,18,1577.929336
-8.35,18,1577.998857
-5.4,18,1578.046498
-9.1,18,1578.364159
-9.2,18,1578.4663
-8.25,18,1578.503641
-7.9,18,1578.552126
-8.5,18,1578.613189
-8.0,18,1578.671724
-8.3,18,1578.915733
-8.75,18,1578.96063
15.15,18,1579.009136
-8.85,18,1579.059627
16.25,18,1579.312271
-7.6,18,1579.416076
-7.3,18,1579.470868
13.0,18,1579.529046
12.95,18,1579.584253
-8.35,18,1579.615802
14.2,18,1579.683674
-7.6,18,1579.713532
-7.9,18,1579.789813
12.95,18,1579.841112
2.75,18,1580.073398
-8.1,18,1580.132121
-8.75,18,1580.172148
-8.35,18,1580.220093
-8.75,18,1580.263381
13.35,18,1580.31131
13.95,18,1580.372683
-9.0,18,1580.420991
13.6,18,1580.473372
-6.95,18,1580.513472
-7.5,18,1580.57402
-8.75,18,1580.606513
-8.3,18,1580.669822
-8.45,18,1580.723659
-8.0,18,1580.939816
-7.6,18,1580.988282
2.65,18,1581.046694
-9.05,18,1581.084527
-8.3,18,1581.145846
13.2,18,1581.187432
-8.95,18,1581.245213
-8.65,18,1581.294844
-7.6,18,1581.344298
12.25,18,1581.393365
12.8,18,1581.442451
-7.7,18,1582.266855
12.75,18,1582.308921
12.95,18,1582.350591
-8.95,18,1582.409038
-9.4,18,1582.638965
-9.5,18,1582.682151
-7.95,18,1582.731765
-6.5,18,1582.772896
-8.05,18,1582.832361
12.5,18,1582.871637
-6.9,18,1582.920889
-8.9,18,1582.972317
-9.45,18,1583.020751
-8.7,18,1583.070126
15.6,18,1583.111192
12.4,18,1583.174295
13.9,18,1583.219038
-8.9,18,1583.281578
-8.25,18,1583.50524
-6.0,18,1583.550988
-7.95,18,1583.576428
-8.65,18,1583.595312
14.95,18,1583.610212
-8.25,18,1583.62603
-8.15,18,1583.644867
-5.6,18,1583.659894
3.4,18,1583.667647
-8.4,18,1583.679457
-8.5,18,1583.695157
2.9,18,1583.695157
12.6,18,1583.719428
-9.05,18,1583.735698
12.05,18,1583.799088
13.05,18,1583.81977
-9.5,18,1583.844863
-8.0,18,1583.859751
-7.8,18,1583.876853
13.05,18,1583.893448
-8.05,18,1583.907351
15.3,18,1583.927215
-8.85,18,1583.94176
-7.75,18,1583.95638
-8.25,18,1583.970887
-8.65,18,1583.986498
-7.1,18,1583.998785
13.65,18,1584.012396
-7.6,18,1584.229609
-8.9,18,1584.252341
13.6,18,1584.267479
14.35,18,1584.282287
-5.6,18,1584.288755
-8.95,18,1584.30049
-8.45,18,1584.312624
12.1,18,1584.331144
13.95,18,1584.342923
-7.95,18,1584.358394
-8.45,18,1584.370508
-8.6,18,1584.383045
13.05,18,1584.39619
-8.55,18,1584.409557
12.0,18,1584.421753
2.7,18,1584.483518
-6.5,18,1584.501202
-8.7,18,1584.519048
-7.85,18,1584.537533
2.6,18,1584.588886
2.9,18,1584.601458
-9.35,18,1584.613697
12.0,18,1584.629532
13.05,18,1584.641549
-9.25,18,1584.656036
-8.8,18,1584.66571
13.6,18,1584.680567
12.35,18,1584.6934
11.55,18,1584.701882
-8.7,18,1584.770245
-9.1,18,1584.787338
-8.65,18,1584.804176
-8.45,18,1584.819714
4.55,18,1584.831203
2.95,18,1584.845946
-9.1,18,1584.857818
12.4,18,1584.871307
12.45,18,1584.885659
-8.6,18,1584.897329
-8.8,18,1584.915418
-6.7,18,1584.928536
12.35,18,1584.937828
-7.95,18,1584.956162
-8.3,18,1585.039877
-7.55,18,1585.052017
-8.75,18,1585.065691
-8.65,18,1585.085386
-7.75,18,1585.097832
-9.1,18,1585.110453
-8.8,18,1585.138113
16.25,18,1585.152135
13.55,18,1585.167145
-8.6,18,1585.181191
-6.6,18,1585.191112
-8.7,18,1585.206667
-9.55,18,1585.218716
-9.1,18,1585.228662
13.9,18,1585.286405
-8.65,18,1585.300169
-8.8,18,1585.315939
-7.4,18,1585.329704
12.45,18,1585.343466
-8.3,18,1585.357504
-8.95,18,1585.37106
-8.3,18,1585.384245
-6.9,18,1585.395263
-8.3,18,1585.407022
15.5,18,1585.419072
-9.4,18,1585.43287
12.35,18,1585.444788
-8.7,18,1585.459799
-9.0,18,1585.598883
-7.35,18,1585.638165
-7.15,18,1585.658952
-8.85,18,1585.67447
11.9,18,1585.686491
-8.65,18,1585.703123
-9.4,18,1585.714079
13.45,18,1585.725517
13.8,18,1585.737729
-7.95,18,1585.754016
-7.65,18,1585.76704
-8.3,18,1585.78278
-8.6,18,1585.794011
-7.2,18,1585.804483
-7.7,18,1585.816391
-8.85,18,1585.88891
-7.6,18,1585.926599
-7.6,18,1585.94563
-8.9,18,1585.96162
-8.2,18,1585.973418
-7.7,18,1585.985817
12.15,18,1586.005452
-8.0,18,1586.021473
-8.4,18,1586.035536
-8.35,18,1586.046061
-8.25,18,1586.061437
-8.15,18,1586.073497
-5.95,18,1586.084358
-8.4,18,1586.094664
-9.3,18,1586.169848
12.8,18,1586.185523
-6.75,18,1586.203715
15.5,18,1586.217354
-8.8,18,1586.232105
-8.65,18,1586.245783
-7.95,18,1586.259709
4.35,18,1586.271861
15.45,18,1586.283882
-7.8,18,1586.296066
-8.2,18,1586.313019
13.1,18,1586.326645
-8.15,18,1586.338701
1.75,18,1586.355088
-9.1,18,1586.447804
-6.8,18,1586.465024
-8.35,18,1586.486846
-9.15,18,1586.502285
2.65,18,1586.516088
-9.2,18,1586.532202
-8.65,18,1586.544221
-8.8,18,1586.560289
-9.6,18,1586.573068
-8.15,18,1586.588424
-9.1,18,1586.600454
13.6,18,1586.614143
1.8,18,1586.627949
12.2,18,1586.63573
-8.75,18,1586.693352
11.65,18,1586.708378
2.9,18,1586.723095
-8.25,18,1586.73819
-8.6,18,1586.754817
-8.9,18,1586.770282
1.95,18,1586.780923
-8.2,18,1586.795547
-9.75,18,1586.806441
11.85,18,1586.821497
3.0,18,1586.833979
-9.1,18,1586.849757
-7.5,18,1586.861681
-6.5,18,1586.876344
-8.75,18,1586.88812
-6.8,18,1587.118779
3.75,18,1587.168485
-7.25,18,1587.182249
-8.75,18,1587.19692
12.15,18,1587.209965
15.4,18,1587.223253
12.45,18,1587.234373
-9.5,18,1587.247719
13.25,18,1587.301157
12.05,18,1587.315627
-8.6,18,1587.323933
12.3,18,1587.323933
-9.15,18,1587.339746
-8.9,18,1587.361155
1.8,18,1587.426707
-8.55,18,1587.444757
-8.45,18,1587.462568
-8.45,18,1587.481831
-8.3,18,1587.495889
12.75,18,1587.511657
-8.85,18,1587.524443
-6.2,18,1587.536738
-8.6,18,1587.54858
-7.25,18,1587.560622
-8.1,18,1587.574417
-9.0,18,1587.586473
-7.6,18,1587.598273
-6.35,18,1587.613991
14.35,18,1587.676358
-7.5,18,1587.693615
12.1,18,1587.707681
-8.55,18,1587.723475
-7.35,18,1587.737571
-8.6,18,1587.752902
-9.1,18,1587.767171
-9.15,18,1587.778968
1.9,18,1587.792771
-9.05,18,1587.810598
-7.55,18,1587.825545
-8.35,18,1587.83829
-6.7,18,1587.853441
1.7,18,1587.867968
-9.45,18,1587.923217
2.5,18,1587.944054
-9.15,18,1587.960001
-8.7,18,1587.974717
-9.15,18,1587.985737
-7.35,18,1587.995492
-8.85,18,1588.00751
13.2,18,1588.017267
-7.95,18,1588.031028
1.85,18,1588.044796
-9.0,18,1588.058767
-7.8,18,1588.073676
-8.85,18,1588.085373
-8.6,18,1588.101083
-9.1,18,1588.170623
1.35,18,1588.185018
-7.85,18,1588.199296
13.3,18,1588.214657
-8.7,18,1588.227947
2.0,18,1588.239996
1.05,18,1588.251787
-8.85,18,1588.26749
-9.05,18,1588.280085
12.8,18,1588.294288
-7.6,18,1588.306158
-8.65,18,1588.319969
-8.4,18,1588.334073
12.1,18,1588.344118
-9.1,18,1588.344118
-8.7,18,1588.422687
-8.65,18,1588.436709
-6.55,18,1588.448467
-6.3,18,1588.462229
12.9,18,1588.47595
12.25,18,1588.487709
-8.1,18,1588.503741
-8.2,18,1588.517071
-7.65,18,1588.530329
-8.6,18,1588.543943
-8.25,18,1588.558006
-8.25,18,1588.573812
-8.45,18,1588.585572
-8.2,18,1588.60334
-8.8,18,1588.821018
